Vehicle ID,Fuel ID,Model,Model Year,Fuel
12754,55,Transit Connect Van/Wagon                          ,2021,Propane                      
12741,37,Transit Connect Van/Wagon                          ,2021,CNG - Bi-fuel                
12762,11,Transit Connect Wagon LWB FFV                      ,2021,Ethanol (E85)                
12715,11,Transit T150 Passenger Van 2WD FFV                 ,2021,Ethanol (E85)                
12716,11,Transit T150 Passenger Van 4WD FFV                 ,2021,Ethanol (E85)                
12502,35,Canyon 2WD                                         ,2021,Biodiesel (B20)              
12503,35,Canyon 4WD                                         ,2021,Biodiesel (B20)              
12577,11,Sierra 2WD                                         ,2021,Ethanol (E85)                
12572,35,Sierra 2WD                                         ,2021,Biodiesel (B20)              
12578,11,Sierra 4WD                                         ,2021,Ethanol (E85)                
12573,35,Sierra 4WD                                         ,2021,Biodiesel (B20)              
12574,35,Sierra 4WD AT4                                     ,2021,Biodiesel (B20)              
12620,35,Yukon 2WD                                          ,2021,Biodiesel (B20)              
12671,35,Yukon 4WD                                          ,2021,Biodiesel (B20)              
12621,35,Yukon XL 2WD                                       ,2021,Biodiesel (B20)              
12672,35,Yukon XL 4WD                                       ,2021,Biodiesel (B20)              
12641,45,Accord                                             ,2021,Hybrid Electric              
12642,45,Accord Sport/Touring                               ,2021,Hybrid Electric              
12630,9,Clarity                                            ,2021,Hydrogen Fuel Cell           
12550,57,Clarity PHEV                                       ,2021,Plug-in Hybrid Electric      
12643,45,CR-V AWD                                           ,2021,Hybrid Electric              
12521,45,Insight                                            ,2021,Hybrid Electric              
12522,45,Insight Touring                                    ,2021,Hybrid Electric              
12689,45,Elantra Hybrid                                     ,2021,Hybrid Electric              
12690,45,Elantra Hybrid Blue                                ,2021,Hybrid Electric              
12676,45,Ioniq                                              ,2021,Hybrid Electric              
12677,45,Ioniq Blue                                         ,2021,Hybrid Electric              
12756,41,Ioniq Electric                                     ,2021,Electric                     
12720,57,Ioniq Plug-in Hybrid                               ,2021,Plug-in Hybrid Electric      
12725,41,Kona Electric                                      ,2021,Electric                     
12631,9,Nexo                                               ,2021,Hydrogen Fuel Cell           
12632,9,Nexo Blue                                          ,2021,Hydrogen Fuel Cell           
12706,45,Santa Fe Hybrid                                    ,2021,Hybrid Electric              
12707,45,Santa Fe Hybrid Blue                               ,2021,Hybrid Electric              
12523,45,Sonata Hybrid                                      ,2021,Hybrid Electric              
12524,45,Sonata Hybrid Blue                                 ,2021,Hybrid Electric              
12726,45,E-PACE MHEV                                        ,2021,Hybrid Electric              
12708,45,F-PACE P340 MHEV                                   ,2021,Hybrid Electric              
12709,45,F-PACE P400 MHEV                                   ,2021,Hybrid Electric              
12757,41,I-PACE EV400                                       ,2021,Electric                     
12525,45,Wrangler 2dr 4x4                                   ,2021,Hybrid Electric              
12526,45,Wrangler 4dr 4x4                                   ,2021,Hybrid Electric              
12747,57,Wrangler 4dr 4xe                                   ,2021,Plug-in Hybrid Electric      
12686,41,K27                                                ,2021,Electric                     
12682,57,"GS-6 (21"" wheels)                               ",2021,Plug-in Hybrid Electric      
12661,57,"Revero GT (21"" wheels)                          ",2021,Plug-in Hybrid Electric      
